Date,Open,High,Low,Close,Volume
2021-02-13,4348104.581717968,4399059.429628968,4247491.690798759,4312792.57706213,70250456155
2021-02-14,4313615.865778685,4530890.4129805565,4313615.865778685,4460360.105512381,71248675228
2021-02-15,4458459.9608768225,4474851.703598738,4243389.552840948,4389657.772904038,77069903166
2021-02-16,4389602.696247935,4609029.882365942,4321562.640444994,4504543.385847688,77049582886
2021-02-17,4505221.47247088,4809795.023080587,4492870.711160064,4774554.546549559,80820545404
2021-02-18,4773818.879785895,4804319.187485814,4670799.425107479,4731595.470070362,52054723579
2021-02-19,4731246.055180669,5137541.540284753,4663613.352048516,5116893.874136686,63495496918
2021-02-20,5116820.915449381,5264948.509116888,5001389.185272813,5136247.596506953,68145460026
2021-02-21,5133413.65220201,5340513.681290388,5097161.410345554,5268127.218983412,51897585191
2021-02-22,5267467.372032046,5267527.098016262,4483274.497935653,4963005.405297041,92052420332
2021-02-23,4962786.529235125,4962786.529235125,4146625.232677102,4470169.114908099,106102492824
2021-02-24,4471145.116171122,4695919.744899869,4322679.194473267,4550821.367318034,63695521388
2021-02-25,4551164.702317119,4756239.770192146,4311724.662158728,4311724.662158728,54506565949
2021-02-26,4319654.627715707,4428635.593956351,4070107.6635217667,4242683.212608457,350967941479
2021-02-27,4243142.065529108,4417876.333422542,4144651.0564323664,4228830.003036022,45910946382
2021-02-28,4229339.283284664,4277169.425063372,3959029.4926617146,4132633.6161831617,53443887451
2021-03-01,4134623.5286153555,4558025.322408199,4130557.512360573,4544037.9976017475,53891300112
2021-03-02,4542285.916184545,4589474.450683713,4324084.006844521,4429386.639266849,47530897720
2021-03-03,4432758.475070357,4809906.964595914,4419803.658745527,4627079.289380312,53220811975
2021-03-04,4625620.115634203,4736657.873103738,4363277.842833757,4446066.282691121,52343816680
2021-03-05,4442940.86127758,4522539.504409075,4261246.549199581,4479588.296023607,48625928883
2021-03-06,4477017.932858586,4499722.747876167,4326710.161946893,4478222.10883975,34363564661
2021-03-07,4478798.625525713,4704547.1096737385,4478798.625525713,4688279.825888991,43137459378
2021-03-08,4685297.460725069,4789667.00875926,4532576.330882311,4783482.687088251,48597428048
2021-03-09,4785903.914113045,5019476.859833956,4759248.600762248,5019476.859833956,50912227385
2021-03-10,5019467.2035371065,5242336.680661559,4879100.769052029,5127918.861654162,57295577614
2021-03-11,5123764.865805864,5318585.304067612,4988391.452073097,5292405.652746797,56772343595
2021-03-12,5293879.4897584915,5309938.626700044,5070064.41082406,5249096.803737283,55689944702
2021-03-13,5250129.669859529,5647527.771518588,5147092.690790534,5607171.961141825,60669829814
2021-03-14,5605162.020834684,5639658.962508321,5429482.86641252,5429482.86641252,43901225564
2021-03-15,5426288.777999163,5542891.065938234,5071576.515382528,5118639.518022656,66419369890
2021-03-16,5112558.912132621,5203418.585593462,4903284.070409417,5200829.625115991,59749798599
2021-03-17,5202745.505939007,5399040.496493697,4992423.134827971,5389983.605330348,60258313191
2021-03-18,5392014.646434307,5504003.370323181,4967240.5855669975,5297331.437061787,55746041000
2021-03-19,5296554.999266982,5447433.20697403,5186070.869483471,5341986.087739587,49063873786
2021-03-20,5340668.5396806,5496224.3291095495,5329776.594475269,5338964.024466395,50361731222
2021-03-21,5338622.477670431,5380553.694996119,5127650.273545504,5266614.399143696,51943414539
2021-03-22,5266107.980020046,5353414.851521611,4970406.420371056,4992470.343390346,56521454974
2021-03-23,4990869.543957114,5125803.059722304,4895562.966976881,5011678.86366725,56435023914
2021-03-24,5009073.451721072,5242714.706801176,4808002.170632243,4831800.650678158,70567223787
2021-03-25,4827449.952486634,4888393.345386624,4656224.139115095,4733826.074642539,67999812841
2021-03-26,4731889.808303952,5048151.769788742,4722445.234704137,5048151.769788742,56652197978
2021-03-27,5048175.016429305,5179159.464423776,4966263.869022727,5124710.825256467,47266542233
2021-03-28,5124841.721724868,5183013.757429123,5042090.834133029,5122626.495699525,47686580918
2021-03-29,5122365.775684595,5341569.078771949,5048337.385272622,5287377.225572705,57625587027
2021-03-30,5287371.1456820965,5442749.903002143,5241722.969350696,5394268.140006423,54414116432
2021-03-31,5395420.4580971,5486953.568853021,5285199.909453511,5394372.5710686445,65520826225
2021-04-01,5395080.341863632,5455462.23898387,5356509.15820086,5410575.837181687,61669163792
2021-04-02,5410856.942712188,5517822.604036331,5389835.899752617,5436990.100751877,58727860620
2021-04-03,5438189.269764304,5503455.822527766,5273981.79599905,5273981.79599905,59641344484
2021-04-04,5274068.702670693,5393906.922976136,5234135.265870929,5379698.2186234,50749662970
2021-04-05,5379910.657154083,5483407.562065601,5282307.312086225,5407103.1467221975,60706272115
2021-04-06,5417545.537663102,5445712.240291119,5277911.193535447,5327859.640730381,66058027988
2021-04-07,5327323.89507556,5377188.654364467,5090881.956268549,5131616.508066177,75645303584
2021-04-08,5136283.718209982,5341261.507835269,5116065.578451395,5339907.838073254,53053855641
2021-04-09,5340146.742010117,5396040.249298573,5292656.716464877,5332679.563420653,46655208546
2021-04-10,5333482.824262261,5610246.239946127,5313791.846783519,5474429.351839542,58238470525
2021-04-11,5479281.462185979,5565740.010127306,5428336.628212452,5512125.746535897,46280252580
2021-04-12,5509468.834339857,5608082.871811271,5455810.580951691,5483604.979690075,51828688519
2021-04-13,5483290.613581538,5835988.644203544,5481453.771336436,5814122.496449351,69983454362
2021-04-14,5815980.797131896,5938605.753179908,5635710.967659473,5778071.24862361,77451779687
2021-04-15,5774912.566632032,5843256.974606037,5695603.970046639,5796777.641464353,60954381579
2021-04-16,5791695.568196654,5822478.41198957,5513734.056422234,5637358.260373831,84293007468
2021-04-17,5633433.512165546,5728858.110551715,5526443.888919592,5555967.837715864,66138759198
2021-04-18,5557621.925602078,5590176.521046519,4836860.907867789,5146928.891384721,97468872758
2021-04-19,5144676.828375101,5266306.112925768,4977770.956101418,5101890.849957943,65344865159
2021-04-20,5098002.223452687,5224382.048412561,4893489.36663866,5170444.835337639,67849323955
2021-04-21,5170270.664353728,5196532.930658698,4916142.323765755,4935425.9485737085,54926612466
2021-04-22,4930941.135148168,5073139.047268987,4631251.524900436,4739146.694206476,74798630778
2021-04-23,4737089.902977586,4771971.308322072,4368563.771257162,4677930.421510339,86668667320
2021-04-24,4682469.238670111,4684697.339757919,4468416.675850272,4582457.1839993,49014494781
2021-04-25,4582637.077233195,4624129.111872554,4317733.739923954,4486633.458676696,46117114240
2021-04-26,4493366.401064992,4970392.472386718,4472766.658760548,4946015.68745172,58284039825
2021-04-27,4946798.562777758,5073755.619704843,4881691.51773262,5038612.06378293,49448222757
2021-04-28,5038934.297985196,5147938.1532257795,4933762.204390645,5019530.505927563,48000572955
2021-04-29,5022587.260341287,5046186.176918983,4799184.898687005,4903291.580862522,46088929780
2021-04-30,4904532.593827963,5301158.191739082,4864333.787685156,5287375.079728961,52395931985
2021-05-01,5284123.768815756,5351296.188464761,5223477.932914972,5294505.003209949,42836427360
2021-05-02,5294304.724460483,5301329.859238625,5140128.35491848,5184914.974986553,38177405335
2021-05-03,5183925.741020441,5399360.227211595,5181233.780043244,5237030.00908196,51713139031
2021-05-04,5238301.421500444,5238301.421500444,4869994.165841937,4883005.489385366,68564706967
2021-05-05,4875555.119905233,5302132.762439609,4849634.758036852,5257512.445261717,69241316747
2021-05-06,5259096.435585618,5343511.782641768,5070600.87176013,5163439.370793819,69523285106
2021-05-07,5165035.878539562,5365788.85947299,5065047.070509315,5251322.758981347,68434023376
2021-05-08,5250989.79556036,5444342.119060397,5216422.398683786,5383838.624127984,65382980634
2021-05-09,5390578.361688137,5421111.572325468,5171266.335851073,5331517.946673751,65906690347
2021-05-10,5333216.739637971,5449354.094765782,4950566.306752086,5114299.549049854,71776546298
2021-05-11,5113150.092084169,5207022.530161977,4999749.7606521845,5191643.983327985,61308396325
2021-05-12,5192555.609278679,5304696.330432773,4500026.384765983,4500026.384765983,75215403907
2021-05-13,4553577.345966935,4699646.717843056,4301302.656733394,4551815.608252883,96721152926
2021-05-14,4548774.947667241,4709468.244660616,4474211.526881695,4566862.26458776,55737497453
2021-05-15,4564569.788187623,4636365.070543051,4272382.047669888,4281175.715333939,59161047474
2021-05-16,4277188.380016446,4552168.241908193,4025108.60492301,4253330.889267564,64047871555
2021-05-17,4249653.986011744,4268666.51922667,3864330.547101736,3986120.4122925997,74903638450
2021-05-18,3981592.681992173,4194405.304768443,3879029.219109416,3928613.2305084467,56187365084
2021-05-19,3931870.2636716366,3986908.2945873737,2809075.0488687754,3387795.516356826,126358098747
2021-05-20,3365018.8155738115,3887740.9870705605,3209094.2986614704,3733904.376121402,88281943359
2021-05-21,3716894.2727605104,3861115.3578915596,3077787.974105358,3415468.3172830343,82051616861
2021-05-22,3421542.128001213,3555216.033488512,3239588.5264707804,3436703.944617033,57377273240
2021-05-23,3436229.3555089235,3505607.702527046,2859050.3191105127,3183455.3999642134,78469274361
2021-05-24,3177026.4521063566,3647146.125337124,3163358.8580178022,3543764.7383471727,67359584098
2021-05-25,3551986.5386533737,3641763.6339452267,3349249.367537737,3515953.8881400824,56211915803
2021-05-26,3515075.1651268005,3733843.934855938,3470506.7058393955,3597619.6940785646,51346735160
2021-05-27,3599697.2284636497,3696996.221360445,3410268.937890649,3519135.1014909744,43210968721
2021-05-28,3525554.393051982,3557588.6213884354,3184229.6919152737,3268329.9575816393,55200191952
2021-05-29,3267098.600913048,3409041.872909546,3084881.418242693,3169308.567439437,45231013335
2021-05-30,3168515.678175926,3332699.547659993,3069024.705894351,3266546.7614301443,31646080921
2021-05-31,3264758.2006692886,3430443.087852478,3135055.5366714,3418046.9061824083,39009847639
2021-06-01,3414470.499941945,3469673.4031853676,3276522.4313566685,3358725.0558718443,34639423297
2021-06-02,3360098.038227558,3500308.541400552,3292931.340828538,3440233.142295122,33070867190
2021-06-03,3442451.5870860815,3614535.0226740837,3409909.1514228582,3589797.7359900475,35460750427
2021-06-04,3592884.8898568153,3592884.8898568153,3270171.806795478,3377904.2496175766,41831090187
2021-06-05,3376599.5766210556,3471594.2909771204,3195342.301385641,3254994.969273448,35959473399
2021-06-06,3253772.9112610817,3335973.032291889,3232345.946193218,3283415.9543851614,28913440585
2021-06-07,3280933.570813656,3368397.446549177,3065353.5248885155,3072684.084759593,33683936663
2021-06-08,3075322.0420025587,3114495.850116849,2848713.968614638,3064620.3616092205,49902050442
2021-06-09,3059524.6979978085,3436771.5386949778,2973360.3094697595,3419169.897741914,53972919008
2021-06-10,3423234.4834342003,3509737.378812909,3282062.284623146,3360343.02205503,43576032854
2021-06-11,3359833.384165764,3443301.6988494396,3300085.5838719606,3418188.1742289066,38699736985
2021-06-12,3418714.263586879,3425011.5996950865,3179574.2839120626,3255046.1118826866,37924228550
2021-06-13,3255345.8147256374,3600236.5505247116,3192018.3894257545,3579643.603392124,40669112838
2021-06-14,3572237.581349373,3751815.018573642,3548461.990303397,3682242.830337286,43148914673
2021-06-15,3701349.780676961,3780829.687121272,3626484.5112047195,3699436.403338313,46420149185
2021-06-16,3677684.7005838156,3709554.0565925837,3495245.065445304,3510903.644887924,39211635100
2021-06-17,3510387.2118268013,3617713.7325406075,3427826.946687579,3484026.594350219,37096670047
2021-06-18,3488235.66685462,3496272.924598813,3227885.0946894884,3276537.0946222544,36200887275
2021-06-19,3282697.0967308283,3337930.0417866707,3198331.4617214203,3260846.685164094,31207279719
2021-06-20,3256018.8943800926,3301462.142633915,3060906.9790097475,3268393.2599720955,36664034054
2021-06-21,3263160.6200016737,3270530.5203413963,2865330.6672890782,2900191.32947737,52809038594
2021-06-22,2895218.3366000056,3048123.8301844597,2645384.3658052683,2976088.213329673,58964353058
2021-06-23,2977008.780295968,3181883.2117809057,2908975.1620242596,3087545.483251214,46317108925
2021-06-24,3083862.500104785,3225412.725055456,2965060.7223278284,3173554.119287491,33123368116
2021-06-25,3173249.0518351793,3249070.2946954966,2870361.597947538,2896628.5135806203,40230904226
2021-06-26,2892681.055192709,2988166.9889459014,2763572.2534510493,2946846.800626397,38585385521
2021-06-27,2956116.487961054,3172976.529679656,2936361.850451231,3172382.846243739,35511640894
2021-06-28,3175081.6023927927,3224592.297463894,3103938.2988950014,3152670.0526869297,33892523752
2021-06-29,3156444.2341924906,3345649.3570160866,3136020.451075077,3283910.2137275934,37901460044
2021-06-30,3287628.245655179,3302860.517473936,3120791.7556625605,3208198.7665388584,34059036099
2021-07-01,3207754.576883793,3207754.576883793,3010707.468096733,3073728.7530224323,37838957079
2021-07-02,3071667.3124654293,3107373.0794483423,3000352.341468096,3103478.015411854,38728974942
2021-07-03,3099575.4409222603,3196152.357399106,3058217.163876295,3174113.4692234993,24383958643
2021-07-04,3173840.589427352,3290299.821116805,3149203.7997586727,3230808.091509819,24924307911
2021-07-05,3230493.3677606583,3230493.3677606583,3040909.8611568213,3089649.1254018545,26721554282
2021-07-06,3087589.4730479717,3207988.116211295,3076274.08134377,3134437.533673048,26501259870
2021-07-07,3133566.321112871,3204246.1223618984,3098189.941144705,3099658.413547039,24796027477
2021-07-08,3102796.7100230455,3104472.2563467026,2941985.7492643595,3010120.579832673,29910396946
2021-07-09,3008683.222164631,3116776.1667357683,2958987.4480705857,3094410.7526704073,27436021028
2021-07-10,3095622.081464052,3132045.633179426,3031969.560836911,3069004.6780194044,22971873468
2021-07-11,3067957.1486315727,3166437.070868969,3053093.9619368315,3134894.598390579,20108729370
2021-07-12,3136160.646199703,3167119.4491796494,2993634.7776266336,3035616.7799209356,24321499537
2021-07-13,3032835.4087877274,3051296.1025197506,2953726.5544908643,2994066.6286801696,19120856669
2021-07-14,2996064.4092060924,3026969.3872721195,2896751.7207756042,3005082.8540023565,21376531210
2021-07-15,3005588.915485382,3035964.0489668846,2854323.2041621804,2909716.5510379076,21300524237
2021-07-16,2915285.015554309,2949788.394759178,2847453.2854148746,2876830.422734976,23699476918
2021-07-17,2874611.9779440165,2923927.4012343884,2858743.642275393,2887041.5990124345,18895018942
2021-07-18,2887116.34590286,2966322.478449464,2857965.59509778,2911188.7786667943,18787986667
2021-07-19,2911481.8651582003,2919341.7331528664,2798293.256975651,2821557.42192924,20434789545
2021-07-20,2823430.028236747,2838802.49518013,2688171.5959646106,2729041.5147384405,23148267245
2021-07-21,2728028.6764911413,2998671.966996014,2703299.257900834,2939926.6333714128,28203024559
2021-07-22,2942506.652833283,2982564.9062108397,2906472.5717574954,2958458.6764079332,19555230518
2021-07-23,2957804.3728862405,3074592.455129504,2935092.4050561786,3074592.455129504,22552046192
2021-07-24,3075707.5785952806,3157802.1956419945,3060246.416777134,3139679.114659071,21664706865
2021-07-25,3139482.0546752214,3237871.13619411,3102085.3628218174,3236521.758119583,20856685287
2021-07-26,3239620.3564863205,3707988.305940509,3230765.1746349335,3418475.359650016,51022126212
2021-07-27,3412844.6656650305,3607941.9177697897,3336458.708259344,3607941.9177697897,35097370560
2021-07-28,3616753.825105667,3736956.123566389,3558089.3182621,3661865.1828603745,38702404695
2021-07-29,3661823.696547985,3716539.1356208324,3602917.067001939,3663011.063419819,27167146027
2021-07-30,3664756.349665165,3866917.719376087,3515508.2679225206,3866917.719376087,33072782960
2021-07-31,3863324.861666918,3866542.5543614626,3763943.327416301,3811127.9278686047,25802845343
2021-08-01,3795989.0002527237,3894946.0150825977,3620210.421737075,3659941.4339436293,26688438115
2021-08-02,3653749.244178891,3700618.405600786,3547460.5965560675,3589173.2954604626,25595265436
2021-08-03,3587017.7954193354,3639353.8514204025,3459173.4321039915,3493134.2704821825,26189830450
2021-08-04,3498659.8181236982,3657872.4829335213,3441513.495729208,3639122.4579366446,25372562724
2021-08-05,3638848.862859249,3785102.0620161295,3429504.9964956045,3741852.9389908314,35185031017
2021-08-06,3741515.3262417316,3961780.106701255,3656030.6337196827,3920107.463546753,38226483046
2021-08-07,3921599.540230274,4091624.75402689,3901985.4554857016,4079350.885450244,40030862141
2021-08-08,4081057.188867569,4145870.9686009884,3967296.3556865454,4009980.4065258503,36302664750
2021-08-09,4009413.546136737,4253401.702111125,3923054.4222888947,4245030.765664697,38734079049
2021-08-10,4237289.27671659,4269987.643691897,4093061.754054308,4173583.109995842,33546019517
2021-08-11,4174926.40817976,4278927.586371183,4152221.235521555,4174370.992290616,34319709073
2021-08-12,4172836.7140134573,4232534.08697927,4015778.4763228893,4067676.4225594997,33723620826
2021-08-13,4068720.375541091,4379304.434478521,4054321.048735738,4375765.222862959,31744259539
2021-08-14,4377355.293077469,4403723.063366532,4227839.338507414,4312007.913532972,31211354442
2021-08-15,4311982.521048665,4335827.136735082,4173084.9166065454,4307435.47815454,30988958446
2021-08-16,4304959.532114267,4394513.817297339,4184138.5153739452,4211986.560205936,32776876610
2021-08-17,4205758.24873817,4315910.488022566,4075378.9286795855,4092128.312025547,33451362600
2021-08-18,4091340.072090149,4207187.023031235,4061792.8766533136,4101817.51181221,32194123075
2021-08-19,4096387.8118579388,4300455.048454404,4028309.8461488485,4277274.571406841,37204312299
2021-08-20,4277782.063452363,4517570.087937951,4271152.121563792,4517297.565782428,34706867452
2021-08-21,4516189.595129132,4551891.428065181,4423271.6998769045,4477591.230778933,40585205312
2021-08-22,4474259.808365941,4529422.65585947,4412993.823623061,4515693.189942956,25370975378
2021-08-23,4512948.6557940245,4621937.132487774,4493074.56631577,4536247.154247522,34305053719
2021-08-24,4537730.2899154425,4566700.611025691,4366041.689576387,4367781.253571749,35361168834
2021-08-25,4369716.804629087,4504818.769128203,4318111.766063571,4482653.991452932,32646349931
2021-08-26,4486485.753098965,4518067.2084053755,4248727.696795464,4297841.768414497,32666549568
2021-08-27,4293477.837519884,4496570.145775199,4247674.802798271,4491615.392569661,34511076995
2021-08-28,4492889.666113138,4512200.47160852,4440396.248237491,4477308.337045312,28568103401
2021-08-29,4478118.393058777,4545216.42345798,4387899.611596227,4470664.089531779,25889650240
2021-08-30,4471123.657733679,4479432.722352147,4298579.223381281,4308166.137949467,31847007016
2021-08-31,4305360.447253823,4412042.499563098,4280251.571961403,4318393.229234695,34730363427
2021-09-01,4312266.845344782,4496414.929744363,4263070.516382217,4472238.423558831,39139399125
2021-09-02,4468651.288099647,4609242.3208966255,4454411.826653242,4516248.963472724,39508070319
2021-09-03,4512635.004966736,4667733.014396906,4430036.472280741,4580123.221286774,43206179619
2021-09-04,4578653.675962567,4627751.296112895,4536488.20402813,4572730.074306488,37471327794
2021-09-05,4572110.64074564,4748888.824805498,4535555.834921241,4738335.207630515,30322676319
2021-09-06,4739762.909001708,4825087.378524184,4674270.685004473,4818915.931915641,38884105426
2021-09-07,4821382.936940312,4839079.352658749,3963020.4043854475,4285839.706712127,65210059683
2021-09-08,4287362.540489316,4333716.699412584,4079863.0268238783,4219943.348809719,49007762488
2021-09-09,4190952.284543276,4327115.011133313,4181338.5469282866,4247413.009861469,38672657013
2021-09-10,4247892.963578939,4306038.176236391,4060003.60061121,4109391.267307639,39154666597
2021-09-11,4108103.0457798243,4208764.575823903,4103381.1166205406,4138464.588917613,34499835245
2021-09-12,4138938.1051038504,4244982.8418210745,4100835.430658579,4217368.69395721,27881980161
2021-09-13,4216814.350989938,4266388.706092119,3991046.911888838,4116639.212194562,40969943253
2021-09-14,4116362.39835155,4323102.640972137,4097344.5005272627,4311600.2032215595,38652152880
2021-09-15,4312104.476501465,4435931.105046272,4282378.81839323,4410833.674253821,30484496466
2021-09-16,4409236.8088674545,4439260.0239748955,4310416.055115342,4374853.239271641,31764293754
2021-09-17,4373722.021977782,4409421.351429462,4287798.504410028,4327625.006663203,28727713711
2021-09-18,4328175.0579429865,4467180.312212944,4311123.468269706,4420173.816791415,28575630451
2021-09-19,4419303.319512486,4424751.974419832,4295789.62651372,4326956.576336861,26967722648
2021-09-20,4327065.299086571,4333180.596117139,3900186.1655061245,3922607.0138682127,43909845642
2021-09-21,3938028.119936466,3992538.273291111,3642794.354223728,3725750.1698931456,48701090088
2021-09-22,3724310.666381359,4026506.622122407,3719520.4278628826,3989507.6266429424,38139709246
2021-09-23,3988206.530052662,4114725.834855914,3946918.708209634,4110415.550054908,34244064430
2021-09-24,4110342.5913676023,4127389.5317127705,3747987.548615098,3922236.1405410767,42839345714
2021-09-25,3922340.571603298,3936565.3697841167,3823371.3969922066,3910960.446946144,31604717236
2021-09-26,3911421.44571054,4021075.4916056395,3739921.679620981,3956000.9918572903,30661222077
2021-09-27,3958348.9025541544,4057143.5485407114,3862805.5674808025,3866934.5284854174,30980029059
2021-09-28,3863745.4470407963,3916321.1222599745,3747539.424913168,3756958.606028676,30214940550
2021-09-29,3759745.699411869,3895273.613894224,3738201.0705786943,3805466.8344305754,30602359905
2021-09-30,3804268.023058772,4036942.2178914547,3794500.142334819,4009319.1290119886,31141681925
2021-10-01,4011685.637021303,4434607.477096677,3966208.0552675724,4405394.675643325,42850641582
2021-10-02,4407274.077122688,4420512.502462387,4345750.948771119,4368273.009429812,30614346492
2021-10-03,4365392.571843743,4498209.570395827,4317532.74589324,4412994.896544933,26638115879
2021-10-04,4413814.6088552475,4528064.6944099665,4307252.366155028,4496580.87499392,33383173002
2021-10-05,4502262.711588144,4746261.596781254,4492912.912753701,4716490.1606731415,35873904236
2021-10-06,4713913.002336264,5087626.353667855,4622496.840064406,5068672.831155896,49034730168
2021-10-07,5066583.1369895935,5066583.1369895935,4900577.803807259,4926260.692301273,36807860413
2021-10-08,4925909.131567836,5120084.386143804,4915463.521861315,4941080.246839881,34800873924
2021-10-09,4937595.0389585495,5072014.267506361,4919774.879584193,5032670.580095649,32491211414
2021-10-10,5031260.403115034,5163877.8381989,4968218.37503314,5014666.593440533,39527792364
2021-10-11,5011237.5351371765,5291299.470296621,4991611.64825201,5263077.333371878,42637331698
2021-10-12,5266926.619408488,5276178.067071319,4987785.251215339,5130895.146927476,41083758949
2021-10-13,5130638.718600035,5281742.955181479,4977988.759241462,5255414.883001685,41684252783
2021-10-14,5252826.995446086,5354078.990160465,5214761.873266339,5248129.385849237,36615791366
2021-10-15,5250361.420983911,5745791.67881906,5206619.826819301,5639295.59963429,51780081801
2021-10-16,5640721.8704429865,5701601.96095252,5512231.608160615,5575044.388602495,34250964237
2021-10-17,5574629.8831192255,5644017.528793573,5416862.08643055,5635602.960191011,29032367511
2021-10-18,5635162.346942186,5732747.809978843,5494528.039629698,5678859.5936694145,38055562075
2021-10-19,5680423.913758993,5899368.285034537,5641949.2930647135,5883570.941029787,40471196346
2021-10-20,5885639.534399271,6127878.827722073,5823939.016298175,6042040.070982218,40788955582
2021-10-21,6042900.554323673,6097679.653427601,5687221.589100242,5695714.48099947,45908121370
2021-10-22,5698252.2988677025,5833492.670288324,5504602.776009083,5556741.056745052,38434082775
2021-10-23,5556957.4293226,5653022.562066436,5477477.165237665,5620954.000230074,26882546034
2021-10-24,5618640.065392494,5631225.438952684,5460705.965813637,5578583.600218058,27316183882
2021-10-25,5575204.253961444,5834801.992612958,5556698.497510791,5771674.130781293,31064911614
2021-10-26,5771027.516533017,5788996.812047601,5492550.644619346,5526667.414309621,34878965587
2021-10-27,5525587.697265625,5624759.654110551,5329308.800539017,5354413.384143949,43657076893
2021-10-28,5353346.184521794,5688249.090613127,5329192.567336202,5550320.334621549,45257083247
2021-10-29,5550570.683058381,5761400.188574314,5523570.24650538,5697343.534042001,36856881767
2021-10-30,5698387.129382968,5706698.697485805,5577443.799549222,5666293.890343547,32157938616
2021-10-31,5662783.289977908,5713659.456951618,5500165.171145916,5614118.4149826765,32241199927
2021-11-01,5614255.033701062,5714834.30640161,5465452.214535356,5585319.403731346,36150572843
2021-11-02,5581551.659757018,5881813.137362599,5554982.1801559925,5788756.477548242,37746665647
2021-11-03,5791313.965650797,5815356.714242935,5601784.105140567,5765285.596313953,36124731509
2021-11-04,5762699.854602098,5779315.837995291,5566574.028062582,5626320.397793889,32615846901
2021-11-05,5627038.897807598,5726046.697606087,5570689.041082859,5596422.356904864,30605102446
2021-11-06,5591221.904590607,5638996.612072587,5508355.141436577,5633209.986775517,29094934221
2021-11-07,5635722.412159443,5797965.7236174345,5624512.882079959,5797965.7236174345,24726754302
2021-11-08,5799529.328425765,6195937.12319684,5799529.328425765,6186148.499316692,41125608330
2021-11-09,6184583.463945866,6274363.420362711,6077676.098043442,6131672.679461956,42357991721
2021-11-10,6129979.608747721,6298102.889705658,5787082.004146457,5950703.304928899,48730828378
2021-11-11,5949207.294198513,6004152.338551998,5876108.7694090605,5946558.607736826,35880633236
2021-11-12,5938686.579960942,5993330.49090898,5707043.820688009,5873861.355727553,36084893887
2021-11-13,5874060.919195771,5943419.595979571,5795836.688982487,5902572.029744744,30474228777
2021-11-14,5901275.9401232,5996476.655478716,5827338.748070359,5993881.97275126,25122092191
2021-11-15,5998867.125409842,6068475.435349226,5818213.905188441,5819104.430342317,30558763548
2021-11-16,5834057.742474318,5834057.742474318,5403299.638685465,5508123.032671571,46844335592
2021-11-17,5506143.13417685,5568766.365087986,5357436.877979636,5527053.666183591,39178392930
2021-11-18,5526332.6626855135,5580200.851119995,5177564.387240529,5213394.255519986,41388338699
2021-11-19,5209181.9642499685,5342394.513332248,5100143.417868853,5321196.08062315,38702407772
2021-11-20,5320784.436264873,5480531.058526397,5261698.271125555,5465636.399456739,30624264863
2021-11-21,5468686.3586986065,5493765.192178607,5366914.712157488,5377127.497817755,26123447605
2021-11-22,5374964.1296828985,5426190.784468174,5097823.403140664,5153622.135663748,35036121783
2021-11-23,5155019.795222521,5298850.694432735,5093513.118339658,5270794.145116925,37485803899
2021-11-24,5270499.091602087,5292217.533778548,5123860.355852485,5152810.649087787,36635566789
2021-11-25,5233836.993590474,5435493.732380867,5232121.749157548,5243840.559485674,34284016248
2021-11-26,5398167.853371024,5418602.723347783,4904633.448483944,4904633.448483944,41810748221
2021-11-27,4919892.5433495045,5065725.51477313,4913659.940194249,5018649.279429913,30560857714
